,name,group,round,id_in_group,guess,twothirds,best,win,payoff,id,strategy
642,GoR_2,343,2,1,40.0,23.33,30.0,0,1.5,l61b48gt,
643,GoR_2,343,2,2,30.0,23.33,30.0,1,0.5,dp84m9rb,
644,GoR_2,343,3,1,35.0,23.67,35.0,1,1.5,l61b48gt,
645,GoR_2,343,3,2,36.0,23.67,35.0,0,0.5,dp84m9rb,
646,GoR_2,343,4,1,20.0,20.0,20.0,1,1.5,l61b48gt,
647,GoR_2,343,4,2,40.0,20.0,20.0,0,0.5,dp84m9rb,
648,GoR_2,343,5,1,32.0,20.67,30.0,0,1.5,l61b48gt,
649,GoR_2,343,5,2,30.0,20.67,30.0,1,0.5,dp84m9rb,
650,GoR_2,343,6,1,23.0,17.67,23.0,1,1.5,l61b48gt,
651,GoR_2,343,6,2,30.0,17.67,23.0,0,0.5,dp84m9rb,
652,GoR_2,343,7,1,24.0,19.0,24.0,1,1.5,l61b48gt,
653,GoR_2,343,7,2,33.0,19.0,24.0,0,0.5,dp84m9rb,
654,GoR_2,343,8,1,21.0,18.33,21.0,1,1.5,l61b48gt,I realized that most of the numbers were around 20 so that's what I get guessing.
655,GoR_2,343,8,2,34.0,18.33,21.0,0,0.5,dp84m9rb,I stayed close to the same number.
656,GoR_2,345,1,1,50.0,40.0,50.0,1,1.0,nn9st13s,
657,GoR_2,345,1,2,70.0,40.0,50.0,0,1.0,l800jpk7,
658,GoR_2,345,2,1,40.0,20.0,20.0,0,1.0,nn9st13s,
659,GoR_2,345,2,2,20.0,20.0,20.0,1,1.0,l800jpk7,
660,GoR_2,345,3,1,65.0,33.33,35.0,0,1.0,nn9st13s,
661,GoR_2,345,3,2,35.0,33.33,35.0,1,1.0,l800jpk7,
662,GoR_2,345,4,1,50.0,39.0,50.0,1,1.0,nn9st13s,
663,GoR_2,345,4,2,67.0,39.0,50.0,0,1.0,l800jpk7,
664,GoR_2,345,5,1,45.0,31.67,45.0,1,1.0,nn9st13s,
665,GoR_2,345,5,2,50.0,31.67,45.0,0,1.0,l800jpk7,
666,GoR_2,345,6,1,65.0,35.0,40.0,0,1.0,nn9st13s,
667,GoR_2,345,6,2,40.0,35.0,40.0,1,1.0,l800jpk7,
668,GoR_2,345,7,1,66.0,32.0,30.0,0,1.0,nn9st13s,
669,GoR_2,345,7,2,30.0,32.0,30.0,1,1.0,l800jpk7,
670,GoR_2,345,8,1,35.0,25.0,35.0,1,1.0,nn9st13s,i started with the basic avg of 50. i moved around a bit based on where the previous # was but in general tried to stay between 30-65 kinda like a bell curve
671,GoR_2,345,8,2,40.0,25.0,35.0,0,1.0,l800jpk7,Picking odd numbers in my mind
672,GoR_2,350,1,1,53.0,32.33,44.0,0,1.5,f1karpg2,
673,GoR_2,350,1,2,44.0,32.33,44.0,1,0.5,v9i1exjx,
674,GoR_2,350,2,1,58.0,44.67,58.0,1,1.5,f1karpg2,
675,GoR_2,350,2,2,76.0,44.67,58.0,0,0.5,v9i1exjx,
676,GoR_2,350,3,1,60.0,34.67,44.0,0,1.5,f1karpg2,
677,GoR_2,350,3,2,44.0,34.67,44.0,1,0.5,v9i1exjx,
678,GoR_2,350,4,1,40.0,31.33,40.0,1,1.5,f1karpg2,
679,GoR_2,350,4,2,54.0,31.33,40.0,0,0.5,v9i1exjx,
680,GoR_2,350,5,1,39.0,33.33,39.0,1,1.5,f1karpg2,
681,GoR_2,350,5,2,61.0,33.33,39.0,0,0.5,v9i1exjx,
682,GoR_2,350,6,1,36.0,26.33,36.0,1,1.5,f1karpg2,
683,GoR_2,350,6,2,43.0,26.33,36.0,0,0.5,v9i1exjx,
684,GoR_2,350,7,1,30.0,21.33,30.0,1,1.5,f1karpg2,
685,GoR_2,350,7,2,34.0,21.33,30.0,0,0.5,v9i1exjx,
686,GoR_2,350,8,1,29.0,20.67,29.0,1,1.5,f1karpg2,I lowered my number each time after the first couple times because it seemed like the group number was always pretty low and I wanted to be lower than the other person and it seemed to work so I stuck with it. Fun game!
687,GoR_2,350,8,2,33.0,20.67,29.0,0,0.5,v9i1exjx,Just tried to stay away from extremes 80+ and 20- 
688,GoR_2,351,1,1,77.0,39.67,42.0,0,0.5,nj4yvgs9,
689,GoR_2,351,1,2,42.0,39.67,42.0,1,1.5,x441fa53,
690,GoR_2,351,2,1,68.0,43.0,61.0,0,0.5,nj4yvgs9,
691,GoR_2,351,2,2,61.0,43.0,61.0,1,1.5,x441fa53,
692,GoR_2,351,3,1,33.0,19.67,26.0,0,0.5,nj4yvgs9,
693,GoR_2,351,3,2,26.0,19.67,26.0,1,1.5,x441fa53,
694,GoR_2,351,4,1,96.0,59.0,81.0,0,0.5,nj4yvgs9,
695,GoR_2,351,4,2,81.0,59.0,81.0,1,1.5,x441fa53,
696,GoR_2,351,5,1,37.0,16.67,13.0,0,0.5,nj4yvgs9,
697,GoR_2,351,5,2,13.0,16.67,13.0,1,1.5,x441fa53,
698,GoR_2,351,6,1,30.0,28.67,30.0,1,0.5,nj4yvgs9,
699,GoR_2,351,6,2,56.0,28.67,30.0,0,1.5,x441fa53,
700,GoR_2,351,7,1,57.0,38.33,57.0,1,0.5,nj4yvgs9,
701,GoR_2,351,7,2,58.0,38.33,57.0,0,1.5,x441fa53,
702,GoR_2,351,8,1,92.0,59.0,85.0,0,0.5,nj4yvgs9,"If there was a low number the last time, I tried to go with a higher number the next time. I also just randomly picked numbers I like. "
703,GoR_2,351,8,2,85.0,59.0,85.0,1,1.5,x441fa53,I went low at first thinking low would come up first and then I went high. I continued this for the whole game. I figured that one of us would win and one would lose no matter what.
704,GoR_2,355,1,1,50.0,33.33,50.0,1,1.27,ngcdtnps,
705,GoR_2,355,1,2,50.0,33.33,50.0,1,0.77,l8fgi2h8,
706,GoR_2,355,2,1,50.0,33.33,50.0,1,1.27,ngcdtnps,
707,GoR_2,355,2,2,50.0,33.33,50.0,1,0.77,l8fgi2h8,
708,GoR_2,355,3,1,33.0,27.67,33.0,1,1.27,ngcdtnps,
709,GoR_2,355,3,2,50.0,27.67,33.0,0,0.77,l8fgi2h8,
710,GoR_2,355,4,1,33.0,36.0,33.0,1,1.27,ngcdtnps,
711,GoR_2,355,4,2,75.0,36.0,33.0,0,0.77,l8fgi2h8,
712,GoR_2,355,5,1,33.0,22.0,33.0,1,1.27,ngcdtnps,
713,GoR_2,355,5,2,33.0,22.0,33.0,1,0.77,l8fgi2h8,
714,GoR_2,355,6,1,50.0,33.33,50.0,1,1.27,ngcdtnps,
715,GoR_2,355,6,2,50.0,33.33,50.0,1,0.77,l8fgi2h8,
716,GoR_2,355,7,1,36.0,28.67,36.0,1,1.27,ngcdtnps,
717,GoR_2,355,7,2,50.0,28.67,36.0,0,0.77,l8fgi2h8,
718,GoR_2,355,8,1,34.0,22.33,33.0,0,1.27,ngcdtnps,Stayed close to average that was revealed
719,GoR_2,355,8,2,33.0,22.33,33.0,1,0.77,l8fgi2h8,I started off in the middle and then started following what the other player was doing. 
720,GoR_2,375,1,1,29.0,28.0,29.0,1,1.0,qonxrn8r,
721,GoR_2,375,1,2,55.0,28.0,29.0,0,1.0,o85q4i9v,
722,GoR_2,375,2,1,82.0,42.33,45.0,0,1.0,qonxrn8r,
723,GoR_2,375,2,2,45.0,42.33,45.0,1,1.0,o85q4i9v,
724,GoR_2,375,3,1,82.0,53.0,77.0,0,1.0,qonxrn8r,
725,GoR_2,375,3,2,77.0,53.0,77.0,1,1.0,o85q4i9v,
726,GoR_2,375,4,1,1.0,27.0,1.0,1,1.0,qonxrn8r,
727,GoR_2,375,4,2,80.0,27.0,1.0,0,1.0,o85q4i9v,
728,GoR_2,375,5,1,100.0,50.0,50.0,0,1.0,qonxrn8r,
729,GoR_2,375,5,2,50.0,50.0,50.0,1,1.0,o85q4i9v,
730,GoR_2,375,6,1,12.0,19.0,12.0,1,1.0,qonxrn8r,
731,GoR_2,375,6,2,45.0,19.0,12.0,0,1.0,o85q4i9v,
732,GoR_2,375,7,1,77.0,36.67,33.0,0,1.0,qonxrn8r,
733,GoR_2,375,7,2,33.0,36.67,33.0,1,1.0,o85q4i9v,
734,GoR_2,375,8,1,11.0,19.33,11.0,1,1.0,qonxrn8r,"Random, just chose randomly"
735,GoR_2,375,8,2,47.0,19.33,11.0,0,1.0,o85q4i9v,I paid attention to what the outcome was in the turn prior.
736,GoR_2,381,1,1,37.0,31.0,37.0,1,0.75,d3u0yqm8,
737,GoR_2,381,1,2,56.0,31.0,37.0,0,1.25,yi66t6yo,
738,GoR_2,381,2,1,49.0,30.33,42.0,0,0.75,d3u0yqm8,
739,GoR_2,381,2,2,42.0,30.33,42.0,1,1.25,yi66t6yo,
740,GoR_2,381,3,1,32.0,24.0,32.0,1,0.75,d3u0yqm8,
741,GoR_2,381,3,2,40.0,24.0,32.0,0,1.25,yi66t6yo,
742,GoR_2,381,4,1,58.0,30.67,34.0,0,0.75,d3u0yqm8,
743,GoR_2,381,4,2,34.0,30.67,34.0,1,1.25,yi66t6yo,
744,GoR_2,381,5,1,36.0,21.0,27.0,0,0.75,d3u0yqm8,
745,GoR_2,381,5,2,27.0,21.0,27.0,1,1.25,yi66t6yo,
746,GoR_2,381,6,1,20.0,16.0,20.0,1,0.75,d3u0yqm8,
747,GoR_2,381,6,2,28.0,16.0,20.0,0,1.25,yi66t6yo,
748,GoR_2,381,7,1,30.0,17.67,23.0,0,0.75,d3u0yqm8,
749,GoR_2,381,7,2,23.0,17.67,23.0,1,1.25,yi66t6yo,
750,GoR_2,381,8,1,33.0,18.0,21.0,0,0.75,d3u0yqm8,"Noticed other participant was staying low in number, so I also stayed low and did not deviate from my numbers too much"
751,GoR_2,381,8,2,21.0,18.0,21.0,1,1.25,yi66t6yo,I just picked a number closer to the last number that was picked. 
752,GoR_2,383,1,1,43.0,39.33,43.0,1,0.75,xjtiz6cr,
753,GoR_2,383,1,2,75.0,39.33,43.0,0,1.25,aswz4cgl,
754,GoR_2,383,2,1,27.0,17.33,25.0,0,0.75,xjtiz6cr,
755,GoR_2,383,2,2,25.0,17.33,25.0,1,1.25,aswz4cgl,
756,GoR_2,383,3,1,72.0,34.0,30.0,0,0.75,xjtiz6cr,
757,GoR_2,383,3,2,30.0,34.0,30.0,1,1.25,aswz4cgl,
758,GoR_2,383,4,1,54.0,34.67,50.0,0,0.75,xjtiz6cr,
759,GoR_2,383,4,2,50.0,34.67,50.0,1,1.25,aswz4cgl,
760,GoR_2,383,5,1,12.0,25.67,12.0,1,0.75,xjtiz6cr,
761,GoR_2,383,5,2,65.0,25.67,12.0,0,1.25,aswz4cgl,
762,GoR_2,383,6,1,25.0,10.0,5.0,0,0.75,xjtiz6cr,
763,GoR_2,383,6,2,5.0,10.0,5.0,1,1.25,aswz4cgl,
764,GoR_2,383,7,1,15.0,35.0,15.0,1,0.75,xjtiz6cr,
765,GoR_2,383,7,2,90.0,35.0,15.0,0,1.25,aswz4cgl,
766,GoR_2,383,8,1,17.0,9.0,10.0,0,0.75,xjtiz6cr,"I tried to evaluate the average but they were all over the board, I just went with luck"
767,GoR_2,383,8,2,10.0,9.0,10.0,1,1.25,aswz4cgl,I just guessed a number then the next round I just kinda guessed closed to previous rounds number 
768,GoR_2,392,1,1,50.0,26.67,30.0,0,1.01,bu5ucx3p,
769,GoR_2,392,1,2,30.0,26.67,30.0,1,1.01,nhmr1nmt,
770,GoR_2,392,2,1,60.0,40.0,60.0,1,1.01,bu5ucx3p,
771,GoR_2,392,2,2,60.0,40.0,60.0,1,1.01,nhmr1nmt,
772,GoR_2,392,3,1,55.0,23.33,15.0,0,1.01,bu5ucx3p,
773,GoR_2,392,3,2,15.0,23.33,15.0,1,1.01,nhmr1nmt,
774,GoR_2,392,4,1,25.0,20.0,25.0,1,1.01,bu5ucx3p,
775,GoR_2,392,4,2,35.0,20.0,25.0,0,1.01,nhmr1nmt,
776,GoR_2,392,5,1,70.0,50.0,70.0,1,1.01,bu5ucx3p,
777,GoR_2,392,5,2,80.0,50.0,70.0,0,1.01,nhmr1nmt,
778,GoR_2,392,6,1,65.0,43.33,65.0,1,1.01,bu5ucx3p,
779,GoR_2,392,6,2,65.0,43.33,65.0,1,1.01,nhmr1nmt,
780,GoR_2,392,7,1,45.0,20.0,15.0,0,1.01,bu5ucx3p,
781,GoR_2,392,7,2,15.0,20.0,15.0,1,1.01,nhmr1nmt,
782,GoR_2,392,8,1,10.0,9.33,10.0,1,1.01,bu5ucx3p,I tried to guess the middle ground between a smaller set of numbers
783,GoR_2,392,8,2,18.0,9.33,10.0,0,1.01,nhmr1nmt,I mainly used random numbers and decided not to use the same number twice. 
784,GoR_2,397,1,1,88.0,46.0,50.0,0,0.75,y6kyuhiy,
785,GoR_2,397,1,2,50.0,46.0,50.0,1,1.25,h08ckite,
786,GoR_2,397,2,1,69.0,38.33,46.0,0,0.75,y6kyuhiy,
787,GoR_2,397,2,2,46.0,38.33,46.0,1,1.25,h08ckite,
788,GoR_2,397,3,1,50.0,36.67,50.0,1,0.75,y6kyuhiy,
789,GoR_2,397,3,2,60.0,36.67,50.0,0,1.25,h08ckite,
790,GoR_2,397,4,1,49.0,33.0,49.0,1,0.75,y6kyuhiy,
791,GoR_2,397,4,2,50.0,33.0,49.0,0,1.25,h08ckite,
792,GoR_2,397,5,1,51.0,33.67,50.0,0,0.75,y6kyuhiy,
793,GoR_2,397,5,2,50.0,33.67,50.0,1,1.25,h08ckite,
794,GoR_2,397,6,1,48.0,32.67,48.0,1,0.75,y6kyuhiy,
795,GoR_2,397,6,2,50.0,32.67,48.0,0,1.25,h08ckite,
796,GoR_2,397,7,1,50.0,30.0,40.0,0,0.75,y6kyuhiy,
797,GoR_2,397,7,2,40.0,30.0,40.0,1,1.25,h08ckite,
798,GoR_2,397,8,1,51.0,30.0,39.0,0,0.75,y6kyuhiy,after a few attempts i found that staying in the middle was seeming to be close.  I stuck with that strategy.  I didnt do great but I at least was close a few times
799,GoR_2,397,8,2,39.0,30.0,39.0,1,1.25,h08ckite,"Trying to go slightly lower than the other person. I went higher once to see if they were varying their guesses, but apparently they weren't."
800,GoR_4,43,1,1,50.0,29.5,33.0,0,1.5,gene2stv,
801,GoR_4,43,1,2,50.0,29.5,33.0,0,0.5,qp4jy7bb,
802,GoR_4,43,1,3,44.0,29.5,33.0,0,1.0,4n5swpnq,
803,GoR_4,43,1,4,33.0,29.5,33.0,1,1.0,5njfw1ro,
804,GoR_4,43,2,1,20.0,28.17,20.0,1,1.5,gene2stv,
805,GoR_4,43,2,2,17.0,28.17,20.0,0,0.5,qp4jy7bb,
806,GoR_4,43,2,3,66.0,28.17,20.0,0,1.0,4n5swpnq,
807,GoR_4,43,2,4,66.0,28.17,20.0,0,1.0,5njfw1ro,
808,GoR_4,43,3,1,75.0,30.0,33.0,0,1.5,gene2stv,
809,GoR_4,43,3,2,17.0,30.0,33.0,0,0.5,qp4jy7bb,
810,GoR_4,43,3,3,33.0,30.0,33.0,1,1.0,4n5swpnq,
811,GoR_4,43,3,4,55.0,30.0,33.0,0,1.0,5njfw1ro,
812,GoR_4,43,4,1,46.0,23.17,24.0,0,1.5,gene2stv,
813,GoR_4,43,4,2,24.0,23.17,24.0,1,0.5,qp4jy7bb,
814,GoR_4,43,4,3,34.0,23.17,24.0,0,1.0,4n5swpnq,
815,GoR_4,43,4,4,35.0,23.17,24.0,0,1.0,5njfw1ro,
816,GoR_4,43,5,1,15.0,17.17,15.0,1,1.5,gene2stv,
817,GoR_4,43,5,2,21.0,17.17,15.0,0,0.5,qp4jy7bb,
818,GoR_4,43,5,3,36.0,17.17,15.0,0,1.0,4n5swpnq,
819,GoR_4,43,5,4,31.0,17.17,15.0,0,1.0,5njfw1ro,
820,GoR_4,43,6,1,30.0,22.0,18.0,0,1.5,gene2stv,
821,GoR_4,43,6,2,17.0,22.0,18.0,0,0.5,qp4jy7bb,
822,GoR_4,43,6,3,67.0,22.0,18.0,0,1.0,4n5swpnq,
823,GoR_4,43,6,4,18.0,22.0,18.0,1,1.0,5njfw1ro,
824,GoR_4,43,7,1,10.0,11.0,10.0,1,1.5,gene2stv,
825,GoR_4,43,7,2,17.0,11.0,10.0,0,0.5,qp4jy7bb,
826,GoR_4,43,7,3,14.0,11.0,10.0,0,1.0,4n5swpnq,
827,GoR_4,43,7,4,25.0,11.0,10.0,0,1.0,5njfw1ro,
828,GoR_4,43,8,1,24.0,13.5,16.0,0,1.5,gene2stv,I noticed the numbers were usually lower in each round so I made a guess between 15-40
829,GoR_4,43,8,2,1.0,13.5,16.0,0,0.5,qp4jy7bb,"all over the place - just chose favorite numbers, really"
830,GoR_4,43,8,3,16.0,13.5,16.0,1,1.0,4n5swpnq,just following my instinct 
831,GoR_4,43,8,4,40.0,13.5,16.0,0,1.0,5njfw1ro,just tried to guess the average number doing the math in my head 
832,GoR_4,72,1,1,24.0,23.0,24.0,1,1.0,bixbvrp1,
833,GoR_4,72,1,2,63.0,23.0,24.0,0,1.0,6ihosex6,
834,GoR_4,72,1,3,25.0,23.0,24.0,0,0.5,nc0gvt9h,
835,GoR_4,72,1,4,26.0,23.0,24.0,0,1.5,135sfe37,
836,GoR_4,72,2,1,42.0,27.5,20.0,0,1.0,bixbvrp1,
837,GoR_4,72,2,2,63.0,27.5,20.0,0,1.0,6ihosex6,
838,GoR_4,72,2,3,40.0,27.5,20.0,0,0.5,nc0gvt9h,
839,GoR_4,72,2,4,20.0,27.5,20.0,1,1.5,135sfe37,
840,GoR_4,72,3,1,28.0,19.0,24.0,0,1.0,bixbvrp1,
841,GoR_4,72,3,2,32.0,19.0,24.0,0,1.0,6ihosex6,
842,GoR_4,72,3,3,30.0,19.0,24.0,0,0.5,nc0gvt9h,
843,GoR_4,72,3,4,24.0,19.0,24.0,1,1.5,135sfe37,
844,GoR_4,72,4,1,26.0,15.33,19.0,0,1.0,bixbvrp1,
845,GoR_4,72,4,2,25.0,15.33,19.0,0,1.0,6ihosex6,
846,GoR_4,72,4,3,19.0,15.33,19.0,1,0.5,nc0gvt9h,
847,GoR_4,72,4,4,22.0,15.33,19.0,0,1.5,135sfe37,
848,GoR_4,72,5,1,25.0,11.67,12.0,0,1.0,bixbvrp1,
849,GoR_4,72,5,2,12.0,11.67,12.0,1,1.0,6ihosex6,
850,GoR_4,72,5,3,16.0,11.67,12.0,0,0.5,nc0gvt9h,
851,GoR_4,72,5,4,17.0,11.67,12.0,0,1.5,135sfe37,
852,GoR_4,72,6,1,32.0,9.83,10.0,0,1.0,bixbvrp1,
853,GoR_4,72,6,2,10.0,9.83,10.0,1,1.0,6ihosex6,
854,GoR_4,72,6,3,8.0,9.83,10.0,0,0.5,nc0gvt9h,
855,GoR_4,72,6,4,9.0,9.83,10.0,0,1.5,135sfe37,
856,GoR_4,72,7,1,6.0,5.17,6.0,1,1.0,bixbvrp1,
857,GoR_4,72,7,2,8.0,5.17,6.0,0,1.0,6ihosex6,
858,GoR_4,72,7,3,10.0,5.17,6.0,0,0.5,nc0gvt9h,
859,GoR_4,72,7,4,7.0,5.17,6.0,0,1.5,135sfe37,
860,GoR_4,72,8,1,8.0,3.0,3.0,0,1.0,bixbvrp1,i just tried to guess what the other players would do
861,GoR_4,72,8,2,2.0,3.0,3.0,0,1.0,6ihosex6,Decrease guess every round
862,GoR_4,72,8,3,5.0,3.0,3.0,0,0.5,nc0gvt9h,Try to go with what I thought was coming next
863,GoR_4,72,8,4,3.0,3.0,3.0,1,1.5,135sfe37,"guessed 25 to start, then progressively lower, taking into account other people's guesses"
864,GoR_4,113,1,1,55.0,37.17,33.0,0,0.38,4tj05d06,
865,GoR_4,113,1,2,60.0,37.17,33.0,0,0.55,ri7vfge5,
866,GoR_4,113,1,3,75.0,37.17,33.0,0,1.05,2uhdjw60,
867,GoR_4,113,1,4,33.0,37.17,33.0,1,2.05,bej9vzz1,
868,GoR_4,113,2,1,89.0,34.33,42.0,0,0.38,4tj05d06,
869,GoR_4,113,2,2,10.0,34.33,42.0,0,0.55,ri7vfge5,
870,GoR_4,113,2,3,65.0,34.33,42.0,0,1.05,2uhdjw60,
871,GoR_4,113,2,4,42.0,34.33,42.0,1,2.05,bej9vzz1,
872,GoR_4,113,3,1,35.0,22.33,25.0,0,0.38,4tj05d06,
873,GoR_4,113,3,2,32.0,22.33,25.0,0,0.55,ri7vfge5,
874,GoR_4,113,3,3,42.0,22.33,25.0,0,1.05,2uhdjw60,
875,GoR_4,113,3,4,25.0,22.33,25.0,1,2.05,bej9vzz1,
876,GoR_4,113,4,1,30.0,13.83,15.0,0,0.38,4tj05d06,
877,GoR_4,113,4,2,20.0,13.83,15.0,0,0.55,ri7vfge5,
878,GoR_4,113,4,3,15.0,13.83,15.0,1,1.05,2uhdjw60,
879,GoR_4,113,4,4,18.0,13.83,15.0,0,2.05,bej9vzz1,
880,GoR_4,113,5,1,1.0,3.17,5.0,0,0.38,4tj05d06,
881,GoR_4,113,5,2,8.0,3.17,5.0,0,0.55,ri7vfge5,
882,GoR_4,113,5,3,5.0,3.17,5.0,1,1.05,2uhdjw60,
883,GoR_4,113,5,4,5.0,3.17,5.0,1,2.05,bej9vzz1,
884,GoR_4,113,6,1,2.0,1.67,2.0,1,0.38,4tj05d06,
885,GoR_4,113,6,2,2.0,1.67,2.0,1,0.55,ri7vfge5,
886,GoR_4,113,6,3,1.0,1.67,2.0,0,1.05,2uhdjw60,
887,GoR_4,113,6,4,5.0,1.67,2.0,0,2.05,bej9vzz1,
888,GoR_4,113,7,1,2.0,0.83,1.0,0,0.38,4tj05d06,
889,GoR_4,113,7,2,1.0,0.83,1.0,1,0.55,ri7vfge5,
890,GoR_4,113,7,3,1.0,0.83,1.0,1,1.05,2uhdjw60,
891,GoR_4,113,7,4,1.0,0.83,1.0,1,2.05,bej9vzz1,
892,GoR_4,113,8,1,1.0,0.67,1.0,1,0.38,4tj05d06,I matched my choice with the others. Or at least I tried.
893,GoR_4,113,8,2,1.0,0.67,1.0,1,0.55,ri7vfge5,"I just tried to anticipate what the others would pick and pick something lower, didn't work out too well for me."
894,GoR_4,113,8,3,1.0,0.67,1.0,1,1.05,2uhdjw60,Using math
895,GoR_4,113,8,4,1.0,0.67,1.0,1,2.05,bej9vzz1,i played low to try to get closest to the number
896,GoR_4,115,1,1,33.0,26.33,33.0,1,1.0,frr04ftv,
897,GoR_4,115,1,2,40.0,26.33,33.0,0,1.5,b0k0zrfx,
898,GoR_4,115,1,3,45.0,26.33,33.0,0,0.5,9gml38ef,
899,GoR_4,115,1,4,40.0,26.33,33.0,0,1.0,dorv3llr,
900,GoR_4,115,2,1,48.0,22.0,13.0,0,1.0,frr04ftv,
901,GoR_4,115,2,2,33.0,22.0,13.0,0,1.5,b0k0zrfx,
902,GoR_4,115,2,3,38.0,22.0,13.0,0,0.5,9gml38ef,
903,GoR_4,115,2,4,13.0,22.0,13.0,1,1.0,dorv3llr,
904,GoR_4,115,3,1,36.0,21.83,30.0,0,1.0,frr04ftv,
905,GoR_4,115,3,2,60.0,21.83,30.0,0,1.5,b0k0zrfx,
906,GoR_4,115,3,3,30.0,21.83,30.0,1,0.5,9gml38ef,
907,GoR_4,115,3,4,5.0,21.83,30.0,0,1.0,dorv3llr,
908,GoR_4,115,4,1,64.0,22.67,22.0,0,1.0,frr04ftv,
909,GoR_4,115,4,2,22.0,22.67,22.0,1,1.5,b0k0zrfx,
910,GoR_4,115,4,3,30.0,22.67,22.0,0,0.5,9gml38ef,
911,GoR_4,115,4,4,20.0,22.67,22.0,0,1.0,dorv3llr,
912,GoR_4,115,5,1,18.0,21.33,22.0,0,1.0,frr04ftv,
913,GoR_4,115,5,2,22.0,21.33,22.0,1,1.5,b0k0zrfx,
914,GoR_4,115,5,3,28.0,21.33,22.0,0,0.5,9gml38ef,
915,GoR_4,115,5,4,60.0,21.33,22.0,0,1.0,dorv3llr,
916,GoR_4,115,6,1,24.0,16.0,22.0,0,1.0,frr04ftv,
917,GoR_4,115,6,2,22.0,16.0,22.0,1,1.5,b0k0zrfx,
918,GoR_4,115,6,3,25.0,16.0,22.0,0,0.5,9gml38ef,
919,GoR_4,115,6,4,25.0,16.0,22.0,0,1.0,dorv3llr,
920,GoR_4,115,7,1,22.0,13.5,12.0,0,1.0,frr04ftv,
921,GoR_4,115,7,2,22.0,13.5,12.0,0,1.5,b0k0zrfx,
922,GoR_4,115,7,3,25.0,13.5,12.0,0,0.5,9gml38ef,
923,GoR_4,115,7,4,12.0,13.5,12.0,1,1.0,dorv3llr,
924,GoR_4,115,8,1,12.0,12.5,12.0,1,1.0,frr04ftv,no speciific strategy just guessed low 
925,GoR_4,115,8,2,22.0,12.5,12.0,0,1.5,b0k0zrfx,Just tried to guess based on previous results.
926,GoR_4,115,8,3,20.0,12.5,12.0,0,0.5,9gml38ef,Basically I just lowered my guess because it seemed that is the range where people were picking numbers.
927,GoR_4,115,8,4,21.0,12.5,12.0,0,1.0,dorv3llr,Pick lower numbers
928,GoR_4,133,1,1,55.0,30.33,27.0,0,0.0,p39yycb9,
929,GoR_4,133,1,2,50.0,30.33,27.0,0,0.75,0wkrzqf9,
930,GoR_4,133,1,3,50.0,30.33,27.0,0,0.25,2q5u9wps,
931,GoR_4,133,1,4,27.0,30.33,27.0,1,3.0,1szh56ek,
932,GoR_4,133,2,1,37.0,22.33,22.0,0,0.0,p39yycb9,
933,GoR_4,133,2,2,30.0,22.33,22.0,0,0.75,0wkrzqf9,
934,GoR_4,133,2,3,45.0,22.33,22.0,0,0.25,2q5u9wps,
935,GoR_4,133,2,4,22.0,22.33,22.0,1,3.0,1szh56ek,
936,GoR_4,133,3,1,42.0,17.33,17.0,0,0.0,p39yycb9,
937,GoR_4,133,3,2,25.0,17.33,17.0,0,0.75,0wkrzqf9,
938,GoR_4,133,3,3,20.0,17.33,17.0,0,0.25,2q5u9wps,
939,GoR_4,133,3,4,17.0,17.33,17.0,1,3.0,1szh56ek,
940,GoR_4,133,4,1,35.0,13.17,14.0,0,0.0,p39yycb9,
941,GoR_4,133,4,2,15.0,13.17,14.0,0,0.75,0wkrzqf9,
942,GoR_4,133,4,3,15.0,13.17,14.0,0,0.25,2q5u9wps,
943,GoR_4,133,4,4,14.0,13.17,14.0,1,3.0,1szh56ek,
944,GoR_4,133,5,1,24.0,8.67,9.0,0,0.0,p39yycb9,
945,GoR_4,133,5,2,9.0,8.67,9.0,1,0.75,0wkrzqf9,
946,GoR_4,133,5,3,10.0,8.67,9.0,0,0.25,2q5u9wps,
947,GoR_4,133,5,4,9.0,8.67,9.0,1,3.0,1szh56ek,
948,GoR_4,133,6,1,15.0,5.17,5.0,0,0.0,p39yycb9,
949,GoR_4,133,6,2,6.0,5.17,5.0,0,0.75,0wkrzqf9,
950,GoR_4,133,6,3,5.0,5.17,5.0,1,0.25,2q5u9wps,
951,GoR_4,133,6,4,5.0,5.17,5.0,1,3.0,1szh56ek,
952,GoR_4,133,7,1,23.0,5.0,3.0,0,0.0,p39yycb9,
953,GoR_4,133,7,2,2.0,5.0,3.0,0,0.75,0wkrzqf9,
954,GoR_4,133,7,3,2.0,5.0,3.0,0,0.25,2q5u9wps,
955,GoR_4,133,7,4,3.0,5.0,3.0,1,3.0,1szh56ek,
956,GoR_4,133,8,1,75.0,13.67,3.0,0,0.0,p39yycb9,I tried seeing what would be best but it was hard. 
957,GoR_4,133,8,2,3.0,13.67,3.0,1,0.75,0wkrzqf9,I just kept guessing a few numbers below the last average
958,GoR_4,133,8,3,2.0,13.67,3.0,0,0.25,2q5u9wps,"Keep lowering the highest, as the others guessed lower, the overall average went down "
959,GoR_4,133,8,4,2.0,13.67,3.0,0,3.0,1szh56ek,I tried to judge what the other people will think of.
960,GoR_4,140,1,1,23.0,24.33,23.0,1,1.17,y4zb268p,
961,GoR_4,140,1,2,28.0,24.33,23.0,0,0.67,tkc47eme,
